make,year,category,odometer,city,state,price,link
Freightliner 114SD ,2013,Cab & Chassis,"88,000",Monroeville,IN,0,https://www.soarr.com/for-sale/trucks/specs/16199683/2013-Freightliner-114SD
Kenworth T370 ,2013,Day Cab,"164,000",Fort Wayne,IN,"37,900",https://www.soarr.com/for-sale/trucks/specs/16194423/2013-Kenworth-T370
Peterbilt 365SB ,2013,Cab & Chassis,"62,000",Monroeville,IN,"79,500",https://www.soarr.com/for-sale/trucks/specs/16179667/2013-Peterbilt-365SB
Peterbilt 365SB ,2012,Cab & Chassis,"270,000",Monroeville,IN,"75,000",https://www.soarr.com/for-sale/trucks/specs/16183139/2012-Peterbilt-365SB
Peterbilt 365SB ,2012,Cab & Chassis,"224,000",Monroeville,IN,"75,000",https://www.soarr.com/for-sale/trucks/specs/16183138/2012-Peterbilt-365SB
Peterbilt 367 ,2012,Roll-Off,"329,322",New Haven,IN,0,https://www.soarr.com/for-sale/trucks/specs/16151016/2012-Peterbilt-367
Freightliner M2 ,2011,Cab & Chassis,"232,000",Monroeville,IN,"62,500",https://www.soarr.com/for-sale/trucks/specs/16196110/2011-Freightliner-M2
Mack LEU613 ,2011,Cab & Chassis,"234,172",New Haven,IN,"19,900",https://www.soarr.com/for-sale/trucks/specs/16168756/2011-Mack-LEU613
Kenworth T800 ,2011,Day Cab,"518,462",New Haven,IN,"52,900",https://www.soarr.com/for-sale/trucks/specs/16177192/2011-Kenworth-T800
Freightliner Cascadia ,2011,Day Cab,"494,685",New Haven,IN,"67,900",https://www.soarr.com/for-sale/trucks/specs/16182737/2011-Freightliner-Cascadia
Peterbilt 365SB ,2009,Cab & Chassis,"120,000",Monroeville,IN,"67,500",https://www.soarr.com/for-sale/trucks/specs/16177504/2009-Peterbilt-365SB
Peterbilt 365SB ,2009,Cab & Chassis,"224,000",Monroeville,IN,"67,500",https://www.soarr.com/for-sale/trucks/specs/16183134/2009-Peterbilt-365SB
Kenworth T370 ,2009,Cab & Chassis,"166,000",Monroeville,IN,"47,500",https://www.soarr.com/for-sale/trucks/specs/16194382/2009-Kenworth-T370
Autocar EXPEDITOR ,2009,Automated Side Loader,"132,023",New Haven,IN,"17,900",https://www.soarr.com/for-sale/trucks/specs/16146873/2009-Autocar-EXPEDITOR
Kenworth T800W ,2009,Cab & Chassis,"380,000",Monroeville,IN,"89,500",https://www.soarr.com/for-sale/trucks/specs/16199680/2009-Kenworth-T800W
Peterbilt 357 ,2008,Cab & Chassis,"379,149",New Haven,IN,"64,900",https://www.soarr.com/for-sale/trucks/specs/16178201/2008-Peterbilt-357
International 7600 ,2008,Cab & Chassis,"173,000",Monroeville,IN,"79,500",https://www.soarr.com/for-sale/trucks/specs/16198717/2008-International-7600
Peterbilt 357 ,2008,Cab & Chassis,"448,529",New Haven,IN,"62,900",https://www.soarr.com/for-sale/trucks/specs/16178198/2008-Peterbilt-357
Peterbilt 357 ,2008,Cab & Chassis,"330,537",New Haven,IN,"64,900",https://www.soarr.com/for-sale/trucks/specs/16178202/2008-Peterbilt-357
Peterbilt 357 ,2008,Cab & Chassis,"326,810",New Haven,IN,"64,900",https://www.soarr.com/for-sale/trucks/specs/16178199/2008-Peterbilt-357
International 5600i ,2007,Cab & Chassis,"187,330",New Haven,IN,"69,900",https://www.soarr.com/for-sale/trucks/specs/16124201/2007-International-5600i
Western Star 4900FA ,2007,Cab & Chassis,"257,000",Monroeville,IN,"55,000",https://www.soarr.com/for-sale/trucks/specs/16170159/2007-Western-Star-4900FA
International 7600 ,2007,Cab & Chassis,"293,000",Monroeville,IN,"67,500",https://www.soarr.com/for-sale/trucks/specs/16196107/2007-International-7600
Freightliner M2 ,2007,Cab & Chassis,"241,000",Monroeville,IN,"79,500",https://www.soarr.com/for-sale/trucks/specs/16195500/2007-Freightliner-M2
Mack CXN613 ,2007,Day Cab,"344,294",New Haven,IN,"38,900",https://www.soarr.com/for-sale/trucks/specs/16179843/2007-Mack-CXN613
Freightliner Columbia ,2007,Day Cab,"297,135",New Haven,IN,"45,900",https://www.soarr.com/for-sale/trucks/specs/16184164/2007-Freightliner-Columbia
Freightliner Columbia ,2007,Day Cab,"250,508",New Haven,IN,"47,900",https://www.soarr.com/for-sale/trucks/specs/16184163/2007-Freightliner-Columbia
Mack CV713 ,2007,Fuel / Lube Truck,"392,294",New Haven,IN,"74,900",https://www.soarr.com/for-sale/trucks/specs/16178360/2007-Mack-CV713
Mack CXN613 ,2007,Day Cab,"211,837",New Haven,IN,"46,900",https://www.soarr.com/for-sale/trucks/specs/16191309/2007-Mack-CXN613
Freightliner Columbia ,2007,Day Cab,"205,447",New Haven,IN,"49,900",https://www.soarr.com/for-sale/trucks/specs/16189278/2007-Freightliner-Columbia
International 5500i ,2007,Cab & Chassis,"375,000",Monroeville,IN,"75,000",https://www.soarr.com/for-sale/trucks/specs/16193947/2007-International-5500i
International 9400i ,2007,Tractor,"272,000",Monroeville,IN,"55,000",https://www.soarr.com/for-sale/trucks/specs/16178815/2007-International-9400i
International 5500i ,2007,Cab & Chassis,"339,000",Monroeville,IN,"75,000",https://www.soarr.com/for-sale/trucks/specs/16193946/2007-International-5500i
Mack CXN612 ,2007,Day Cab,"864,294",New Haven,IN,"23,900",https://www.soarr.com/for-sale/trucks/specs/16157511/2007-Mack-CXN612
International 4300 ,2006,Box Van,"165,637",New Haven,IN,"29,900",https://www.soarr.com/for-sale/trucks/specs/16179878/2006-International-4300
Peterbilt 357 ,2006,Day Cab,"142,000",Fort Wayne,IN,"87,900",https://www.soarr.com/for-sale/trucks/specs/16116089/2006-Peterbilt-357
Mack CXN613 ,2006,Day Cab,"239,963",New Haven,IN,"45,900",https://www.soarr.com/for-sale/trucks/specs/16174470/2006-Mack-CXN613
Freightliner Columbia ,2006,Day Cab,"162,890",New Haven,IN,"49,900",https://www.soarr.com/for-sale/trucks/specs/16193826/2006-Freightliner-Columbia
Peterbilt 357 ,2006,Cab & Chassis,"343,672",New Haven,IN,"67,900",https://www.soarr.com/for-sale/trucks/specs/16183459/2006-Peterbilt-357
Kenworth W900 ,2006,Cab & Chassis,"163,772",New Haven,IN,"71,900",https://www.soarr.com/for-sale/trucks/specs/16184169/2006-Kenworth-W900
International 9200i ,2006,Tractor,"353,000",Monroeville,IN,"59,500",https://www.soarr.com/for-sale/trucks/specs/16194926/2006-International-9200i
International 7600 ,2006,Cab & Chassis,"383,088",New Haven,IN,"59,900",https://www.soarr.com/for-sale/trucks/specs/16147069/2006-International-7600
Western Star 4900FA ,2006,Tractor,"332,000",Monroeville,IN,"69,500",https://www.soarr.com/for-sale/trucks/specs/16193435/2006-Western-Star-4900FA
Kenworth T800 ,2006,Roll-Off,"701,945",New Haven,IN,0,https://www.soarr.com/for-sale/trucks/specs/16192329/2006-Kenworth-T800
Kenworth T800 ,2005,Roll-Off,"486,928",New Haven,IN,"90,900",https://www.soarr.com/for-sale/trucks/specs/16197339/2005-Kenworth-T800
Western Star 4900FA ,2005,Cab & Chassis,"482,000",Monroeville,IN,"59,500",https://www.soarr.com/for-sale/trucks/specs/16163974/2005-Western-Star-4900FA
Peterbilt 357SFA ,2005,Cab & Chassis,"392,000",Monroeville,IN,0,https://www.soarr.com/for-sale/trucks/specs/16193171/2005-Peterbilt-357SFA
Volvo VHD ,2004,Hook Lift,"354,769",New Haven,IN,"64,900",https://www.soarr.com/for-sale/trucks/specs/16179008/2004-Volvo-VHD
Mack CV713 ,2004,Cab & Chassis,"292,477",New Haven,IN,"42,900",https://www.soarr.com/for-sale/trucks/specs/16184147/2004-Mack-CV713
Ford F350 ,2001,Dump Truck,"104,000",Fort Wayne,IN,"12,900",https://www.soarr.com/for-sale/trucks/specs/16156552/2001-Ford-F350
Kenworth T800 ,1998,Cab & Chassis,"312,000",Monroeville,IN,"42,500",https://www.soarr.com/for-sale/trucks/specs/16201589/1998-Kenworth-T800
Peterbilt 579 ,2019,Sleeper Truck,"476,919",Houston,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16195440/2019-Peterbilt-579
Volvo VNL860 ,2019,Sleeper Truck,"571,409",Houston,TX,"95,950",https://www.soarr.com/for-sale/trucks/specs/16200721/2019-Volvo-VNL860
Kenworth T680 ,2019,Sleeper Truck,"534,083",Houston,TX,"93,950",https://www.soarr.com/for-sale/trucks/specs/16195910/2019-Kenworth-T680
Volvo VNL760 ,2019,Sleeper Truck,"483,022",Houston,TX,"99,950",https://www.soarr.com/for-sale/trucks/specs/16198657/2019-Volvo-VNL760
Kenworth T680 ,2019,Sleeper Truck,"498,743",Houston,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16183727/2019-Kenworth-T680
Kenworth T680 ,2019,Sleeper Truck,"448,351",Houston,TX,"107,950",https://www.soarr.com/for-sale/trucks/specs/16198644/2019-Kenworth-T680
Kenworth T680 ,2019,Sleeper Truck,"515,710",Houston,TX,"94,950",https://www.soarr.com/for-sale/trucks/specs/16195911/2019-Kenworth-T680
Kenworth T680 ,2019,Sleeper Truck,"484,147",Houston,TX,"99,950",https://www.soarr.com/for-sale/trucks/specs/16193897/2019-Kenworth-T680
International LT ,2019,Sleeper Truck,"374,765",Houston,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16178464/2019-International-LT
Peterbilt 579 ,2019,Sleeper Truck,"300,565",Houston,TX,"99,950",https://www.soarr.com/for-sale/trucks/specs/16198601/2019-Peterbilt-579
Kenworth T680 ,2018,Sleeper Truck,"387,358",Houston,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16197099/2018-Kenworth-T680
Volvo VNL670 ,2018,Sleeper Truck,"592,312",Houston,TX,"74,950",https://www.soarr.com/for-sale/trucks/specs/16195620/2018-Volvo-VNL670
International LT ,2018,Sleeper Truck,"446,636",Houston,TX,"74,950",https://www.soarr.com/for-sale/trucks/specs/16201329/2018-International-LT
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"568,650",Houston,TX,"83,950",https://www.soarr.com/for-sale/trucks/specs/16199756/2018-Freightliner-CASCADIA-EVOLUTION
Volvo VNL780 ,2018,Sleeper Truck,"564,028",Houston,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16201146/2018-Volvo-VNL780
Peterbilt 579 ,2018,Sleeper Truck,"557,383",Houston,TX,"79,950",https://www.soarr.com/for-sale/trucks/specs/16200290/2018-Peterbilt-579
Peterbilt 579 ,2018,Day Cab,"545,416",Houston,TX,"45,950",https://www.soarr.com/for-sale/trucks/specs/16202477/2018-Peterbilt-579
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"596,999",Houston,TX,"82,950",https://www.soarr.com/for-sale/trucks/specs/16199767/2018-Freightliner-CASCADIA-EVOLUTION
Volvo VNL780 ,2018,Sleeper Truck,"540,725",Houston,TX,"87,950",https://www.soarr.com/for-sale/trucks/specs/16201145/2018-Volvo-VNL780
Volvo VNL780 ,2018,Sleeper Truck,"489,118",Houston,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16199860/2018-Volvo-VNL780
Kenworth T680 ,2018,Sleeper Truck,"451,490",Houston,TX,"84,950",https://www.soarr.com/for-sale/trucks/specs/16197111/2018-Kenworth-T680
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"581,119",Houston,TX,"82,950",https://www.soarr.com/for-sale/trucks/specs/16199761/2018-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"588,709",Houston,TX,"82,950",https://www.soarr.com/for-sale/trucks/specs/16199762/2018-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2018,Sleeper Truck,"443,595",Houston,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16199739/2018-Freightliner-CASCADIA-EVOLUTION
Mack CXU613 ,2018,Sleeper Truck,"549,206",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16199727/2018-Mack-CXU613
Peterbilt 579 ,2018,Sleeper Truck,"566,051",Houston,TX,"79,950",https://www.soarr.com/for-sale/trucks/specs/16200289/2018-Peterbilt-579
Volvo VNL630 ,2018,Sleeper Truck,"420,272",Houston,TX,"89,950",https://www.soarr.com/for-sale/trucks/specs/16191452/2018-Volvo-VNL630
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"534,085",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16195943/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"545,414",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200768/2017-Freightliner-CASCADIA-EVOLUTION
International Prostar ,2017,Sleeper Truck,"604,113",Houston,TX,"43,500",https://www.soarr.com/for-sale/trucks/specs/16200317/2017-International-Prostar
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"664,149",Houston,TX,"67,950",https://www.soarr.com/for-sale/trucks/specs/16200790/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"543,285",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200769/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"632,312",Houston,TX,"72,950",https://www.soarr.com/for-sale/trucks/specs/16198573/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"547,739",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16199772/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner Cascadia ,2017,Sleeper Truck,"824,410",Houston,TX,"40,500",https://www.soarr.com/for-sale/trucks/specs/16198795/2017-Freightliner-Cascadia
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"510,142",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200773/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"511,060",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200766/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"531,399",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200770/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"527,490",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200774/2017-Freightliner-CASCADIA-EVOLUTION
International Prostar ,2017,Sleeper Truck,"550,413",Houston,TX,"62,950",https://www.soarr.com/for-sale/trucks/specs/16195439/2017-International-Prostar
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"585,575",Houston,TX,"69,950",https://www.soarr.com/for-sale/trucks/specs/16199776/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"526,674",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16199770/2017-Freightliner-CASCADIA-EVOLUTION
International Prostar ,2017,Day Cab,"382,000",Houston,TX,"64,950",https://www.soarr.com/for-sale/trucks/specs/16195884/2017-International-Prostar
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"547,076",Houston,TX,"73,950",https://www.soarr.com/for-sale/trucks/specs/16200772/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"570,500",Houston,TX,"72,950",https://www.soarr.com/for-sale/trucks/specs/16200782/2017-Freightliner-CASCADIA-EVOLUTION
Freightliner CASCADIA EVOLUTION ,2017,Sleeper Truck,"499,284",Houston,TX,"76,950",https://www.soarr.com/for-sale/trucks/specs/16200764/2017-Freightliner-CASCADIA-EVOLUTION
Volvo OTHER ,2016,Sleeper Truck,"642,153",Houston,TX,"58,771",https://www.soarr.com/for-sale/trucks/specs/16198796/2016-Volvo-OTHER
International 4300 ,2016,Box Van,"242,500",Houston,TX,"59,950",https://www.soarr.com/for-sale/trucks/specs/16201959/2016-International-4300
Freightliner Cascadia ,2016,Sleeper Truck,"648,158",Houston,TX,"46,500",https://www.soarr.com/for-sale/trucks/specs/16201552/2016-Freightliner-Cascadia
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"397,498",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202356/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"363,542",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16200812/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"336,162",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16201713/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"312,074",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202359/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"394,762",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16198480/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2020,Sleeper Truck,"291,977",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16197411/2020-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"388,763",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202351/2019-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"433,424",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202352/2019-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"413,884",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16201375/2019-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"420,335",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202353/2019-Kenworth-T680-Aerodyne
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"415,513",Tulsa,OK,0,https://www.soarr.com/for-sale/trucks/specs/16202354/2019-Kenworth-T680-Aerodyne
Ottawa 4x2 OFF ROAD ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135562/2022-Ottawa-4x2-OFF-ROAD
Ottawa 4x2 OFF ROAD ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135560/2022-Ottawa-4x2-OFF-ROAD
Ottawa 4x2 OFF ROAD ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135557/2022-Ottawa-4x2-OFF-ROAD
Ottawa 4x2 OFF ROAD ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135558/2022-Ottawa-4x2-OFF-ROAD
Ottawa T2 On Road ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135549/2022-Ottawa-T2-On-Road
Ottawa 4x2 OFF ROAD ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16135559/2022-Ottawa-4x2-OFF-ROAD
Isuzu NRR Diesel ,2022,Dump Truck,Condition:,Kansas City,MO,"104,465",https://www.soarr.com/for-sale/trucks/specs/16202046/2022-Isuzu-NRR-Diesel
Ottawa T2 On Road ,2022,Yard Spotter,Condition:,Kansas City,MO,0,https://www.soarr.com/for-sale/trucks/specs/16180573/2022-Ottawa-T2-On-Road
Tesla Model Y ,2021,Car,"49,681",Shawnee,KS,"58,995",https://www.soarr.com/for-sale/trucks/specs/16197839/2021-Tesla-Model-Y
GMC Sierra ,2020,Car,"19,286",Shawnee,KS,"59,900",https://www.soarr.com/for-sale/trucks/specs/16199826/2020-GMC-Sierra
Volvo VNL860 ,2020,Sleeper Truck,"569,250",Kansas City,MO,"109,950",https://www.soarr.com/for-sale/trucks/specs/16194956/2020-Volvo-VNL860
Volvo VNL740 ,2019,Sleeper Truck,"476,242",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16195659/2019-Volvo-VNL740
Volvo VNL760 ,2019,Sleeper Truck,"678,600",Strafford,MO,"79,950",https://www.soarr.com/for-sale/trucks/specs/16196877/2019-Volvo-VNL760
Volvo VNL760 ,2019,Sleeper Truck,"388,906",Kansas City,MO,"99,950",https://www.soarr.com/for-sale/trucks/specs/16191022/2019-Volvo-VNL760
Freightliner CA12664SLP ,2019,Sleeper Truck,"577,715",Shawnee,KS,"84,950",https://www.soarr.com/for-sale/trucks/specs/16195819/2019-Freightliner-CA12664SLP
Peterbilt 579 ,2019,Sleeper Truck,"429,736",Strafford,MO,"90,950",https://www.soarr.com/for-sale/trucks/specs/16199094/2019-Peterbilt-579
Volvo VNL64T740 ,2019,Sleeper Truck,"503,610",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16188718/2019-Volvo-VNL64T740
Volvo VNL64T740 ,2019,Sleeper Truck,"499,924",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16201051/2019-Volvo-VNL64T740
Mack ANTHEM 64T 70 INCH SLEEPER ,2019,Sleeper Truck,"495,227",Kansas City,MO,"98,950",https://www.soarr.com/for-sale/trucks/specs/16201126/2019-Mack-ANTHEM-64T-70-INCH-SLEEPER
Volvo VNL64T740 ,2019,Sleeper Truck,"507,547",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16188719/2019-Volvo-VNL64T740
Kenworth T680 ,2019,Sleeper Truck,"444,199",Strafford,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16183033/2019-Kenworth-T680
Peterbilt 579 ,2019,Sleeper Truck,"489,612",Kansas City,MO,"94,950",https://www.soarr.com/for-sale/trucks/specs/16168694/2019-Peterbilt-579
Kenworth T880 ,2019,Sleeper Truck,"321,596",Kansas City,MO,"139,950",https://www.soarr.com/for-sale/trucks/specs/16188331/2019-Kenworth-T880
Peterbilt 579 ,2019,Sleeper Truck,"457,530",Strafford,MO,"85,950",https://www.soarr.com/for-sale/trucks/specs/16202255/2019-Peterbilt-579
Volvo VNL760 ,2019,Sleeper Truck,"580,086",Kansas City,MO,"84,950",https://www.soarr.com/for-sale/trucks/specs/16194955/2019-Volvo-VNL760
Volvo VNL740 ,2019,Sleeper Truck,"495,774",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16196174/2019-Volvo-VNL740
Volvo VNL760 ,2019,Sleeper Truck,"620,450",Kansas City,MO,"79,950",https://www.soarr.com/for-sale/trucks/specs/16192314/2019-Volvo-VNL760
Volvo VNL740 ,2019,Sleeper Truck,"380,813",Strafford,MO,"99,950",https://www.soarr.com/for-sale/trucks/specs/16178856/2019-Volvo-VNL740
Peterbilt 579 ,2019,Sleeper Truck,"435,435",Strafford,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16202261/2019-Peterbilt-579
Audi SQ5 ,2019,Car,"42,162",Shawnee,KS,"48,900",https://www.soarr.com/for-sale/trucks/specs/16195655/2019-Audi-SQ5
Kenworth T680 ,2019,Sleeper Truck,"302,592",Kansas City,MO,"119,950",https://www.soarr.com/for-sale/trucks/specs/16194981/2019-Kenworth-T680
Volvo VNL760 ,2019,Sleeper Truck,"588,559",Kansas City,MO,"84,950",https://www.soarr.com/for-sale/trucks/specs/16194951/2019-Volvo-VNL760
Kenworth T680 Aerodyne ,2019,Sleeper Truck,"410,678",Kansas City,MO,"89,950",https://www.soarr.com/for-sale/trucks/specs/16180710/2019-Kenworth-T680-Aerodyne
Tesla Model 3 ,2019,Car,"120,312",Shawnee,KS,"35,600",https://www.soarr.com/for-sale/trucks/specs/16197838/2019-Tesla-Model-3
